unit,sex,age,region,year,value
YR,T,Y1,PT,1974,69.9
YR,T,Y10,BE,1974,63.6
YR,T,Y10,PT,1974,61.7
YR,T,Y11,BE,1974,62.6
YR,T,Y11,PT,1974,60.7
YR,T,Y12,BE,1974,61.6
YR,T,Y12,PT,1974,59.8
YR,T,Y13,BE,1974,60.7
YR,T,Y13,PT,1974,58.8
YR,T,Y14,BE,1974,59.7
YR,T,Y14,PT,1974,57.8
YR,T,Y15,BE,1974,58.7
YR,T,Y15,PT,1974,56.9
YR,T,Y16,BE,1974,57.7
YR,T,Y16,PT,1974,55.9
YR,T,Y17,BE,1974,56.8
YR,T,Y17,PT,1974,55.0
YR,T,Y18,BE,1974,55.8
YR,T,Y18,PT,1974,54.0
YR,T,Y19,BE,1974,54.9
YR,T,Y19,PT,1974,53.1
YR,T,Y2,BE,1974,71.3
YR,T,Y2,PT,1974,69.2
YR,T,Y20,BE,1974,53.9
YR,T,Y20,PT,1974,52.1
YR,T,Y21,BE,1974,53.0
YR,T,Y21,PT,1974,51.2
YR,T,Y22,BE,1974,52.1
YR,T,Y22,PT,1974,50.3
YR,T,Y23,BE,1974,51.1
YR,T,Y23,PT,1974,49.3
YR,T,Y24,BE,1974,50.2
YR,T,Y24,PT,1974,48.4
YR,T,Y25,BE,1974,49.2
YR,T,Y25,PT,1974,47.4
YR,T,Y26,BE,1974,48.3
YR,T,Y26,PT,1974,46.5
YR,T,Y27,BE,1974,47.3
YR,T,Y27,PT,1974,45.6
YR,T,Y28,BE,1974,46.3
YR,T,Y28,PT,1974,44.6
YR,T,Y29,BE,1974,45.4
YR,T,Y29,PT,1974,43.7
YR,T,Y3,BE,1974,70.4
YR,T,Y3,PT,1974,68.3
YR,T,Y30,BE,1974,44.4
YR,T,Y30,PT,1974,42.7
YR,T,Y31,BE,1974,43.5
YR,T,Y31,PT,1974,41.8
YR,T,Y32,BE,1974,42.5
YR,T,Y32,PT,1974,40.9
YR,T,Y33,BE,1974,41.6
YR,T,Y33,PT,1974,39.9
YR,T,Y34,BE,1974,40.6
YR,T,Y34,PT,1974,39.0
YR,T,Y35,BE,1974,39.7
YR,T,Y35,PT,1974,38.1
YR,T,Y36,BE,1974,38.7
YR,T,Y36,PT,1974,37.2
YR,T,Y37,BE,1974,37.8
YR,T,Y37,PT,1974,36.2
YR,T,Y38,BE,1974,36.8
YR,T,Y38,PT,1974,35.3
YR,T,Y39,BE,1974,35.9
YR,T,Y39,PT,1974,34.4
YR,T,Y4,BE,1974,69.4
YR,T,Y4,PT,1974,67.4
YR,T,Y40,BE,1974,35.0
YR,T,Y40,PT,1974,33.5
YR,T,Y41,BE,1974,34.0
YR,T,Y41,PT,1974,32.6
YR,T,Y42,BE,1974,33.1
YR,T,Y42,PT,1974,31.7
YR,T,Y43,BE,1974,32.2
YR,T,Y43,PT,1974,30.8
YR,T,Y44,BE,1974,31.3
YR,T,Y44,PT,1974,29.9
YR,T,Y45,BE,1974,30.4
YR,T,Y45,PT,1974,29.0
YR,T,Y46,BE,1974,29.5
YR,T,Y46,PT,1974,28.2
YR,T,Y47,BE,1974,28.6
YR,T,Y47,PT,1974,27.3
YR,T,Y48,BE,1974,27.7
YR,T,Y48,PT,1974,26.4
YR,T,Y49,BE,1974,26.8
YR,T,Y49,PT,1974,25.6
YR,T,Y5,BE,1974,68.5
YR,T,Y5,PT,1974,66.5
YR,T,Y50,BE,1974,26.0
YR,T,Y50,PT,1974,24.7
YR,T,Y51,BE,1974,25.1
YR,T,Y51,PT,1974,23.9
YR,T,Y52,BE,1974,24.3
YR,T,Y52,PT,1974,23.1
YR,T,Y53,BE,1974,23.4
YR,T,Y53,PT,1974,22.3
YR,T,Y54,BE,1974,22.6
YR,T,Y54,PT,1974,21.4
YR,T,Y55,BE,1974,21.8
YR,T,Y55,PT,1974,20.6
YR,T,Y56,BE,1974,21.0
YR,T,Y56,PT,1974,19.8
YR,T,Y57,BE,1974,20.2
YR,T,Y57,PT,1974,19.0
YR,T,Y58,BE,1974,19.4
YR,T,Y58,PT,1974,18.2
YR,T,Y59,BE,1974,18.6
YR,T,Y59,PT,1974,17.4
YR,T,Y6,BE,1974,67.5
YR,T,Y6,PT,1974,65.5
YR,T,Y60,BE,1974,17.9
YR,T,Y60,PT,1974,16.6
YR,T,Y61,BE,1974,17.1
YR,T,Y61,PT,1974,15.9
YR,T,Y62,BE,1974,16.4
YR,T,Y62,PT,1974,15.2
YR,T,Y63,BE,1974,15.7
YR,T,Y63,PT,1974,14.4
YR,T,Y64,BE,1974,15.0
YR,T,Y64,PT,1974,13.7
YR,T,Y65,BE,1974,14.3
YR,T,Y65,PT,1974,13.0
YR,T,Y66,BE,1974,13.7
YR,T,Y66,PT,1974,12.3
YR,T,Y67,BE,1974,13.0
YR,T,Y67,PT,1974,11.7
YR,T,Y68,BE,1974,12.4
YR,T,Y68,PT,1974,11.0
YR,T,Y69,BE,1974,11.8
YR,T,Y69,PT,1974,10.3
YR,T,Y7,BE,1974,66.5
YR,T,Y7,PT,1974,64.6
YR,T,Y70,BE,1974,11.2
YR,T,Y70,PT,1974,9.7
YR,T,Y71,BE,1974,10.6
YR,T,Y71,PT,1974,9.1
YR,T,Y72,BE,1974,10.0
YR,T,Y72,PT,1974,8.5
YR,T,Y73,BE,1974,9.5
YR,T,Y73,PT,1974,8.0
YR,T,Y74,BE,1974,9.0
YR,T,Y74,PT,1974,7.4
YR,T,Y75,BE,1974,8.5
YR,T,Y75,PT,1974,6.8
YR,T,Y76,BE,1974,8.0
YR,T,Y76,PT,1974,6.5
YR,T,Y77,BE,1974,7.5
YR,T,Y77,PT,1974,6.1
YR,T,Y78,BE,1974,7.1
YR,T,Y78,PT,1974,5.7
YR,T,Y79,BE,1974,6.7
YR,T,Y79,PT,1974,5.2
YR,T,Y8,BE,1974,65.6
YR,T,Y8,PT,1974,63.6
YR,T,Y80,BE,1974,6.3
YR,T,Y80,PT,1974,4.8
YR,T,Y81,BE,1974,5.9
YR,T,Y81,PT,1974,4.5
YR,T,Y82,BE,1974,5.6
YR,T,Y82,PT,1974,4.2
YR,T,Y83,BE,1974,5.2
YR,T,Y83,PT,1974,4.0
YR,T,Y84,BE,1974,4.9
YR,T,Y84,PT,1974,3.7
YR,T,Y9,BE,1974,64.6
YR,T,Y9,PT,1974,62.7
YR,T,Y_GE85,BE,1974,4.6
YR,T,Y_GE85,PT,1974,3.5
YR,T,Y_LT1,BE,1974,72.0
YR,T,Y_LT1,PT,1974,68.2
YR,F,Y1,BE,1973,75.1
YR,F,Y1,PT,1973,72.6
YR,F,Y10,BE,1973,66.5
YR,F,Y10,PT,1973,64.6
YR,F,Y11,BE,1973,65.5
YR,F,Y11,PT,1973,63.6
YR,F,Y12,BE,1973,64.5
YR,F,Y12,PT,1973,62.6
YR,F,Y13,BE,1973,63.5
YR,F,Y13,PT,1973,61.7
YR,F,Y14,BE,1973,62.5
YR,F,Y14,PT,1973,60.7
YR,F,Y15,BE,1973,61.5
YR,F,Y15,PT,1973,59.7
YR,F,Y16,BE,1973,60.6
YR,F,Y16,PT,1973,58.8
YR,F,Y17,BE,1973,59.6
YR,F,Y17,PT,1973,57.8
YR,F,Y18,BE,1973,58.6
YR,F,Y18,PT,1973,56.8
YR,F,Y19,BE,1973,57.6
YR,F,Y19,PT,1973,55.8
YR,F,Y2,BE,1973,74.2
YR,F,Y2,PT,1973,72.0
YR,F,Y20,BE,1973,56.7
YR,F,Y20,PT,1973,54.9
YR,F,Y21,BE,1973,55.7
YR,F,Y21,PT,1973,53.9
YR,F,Y22,BE,1973,54.8
YR,F,Y22,PT,1973,52.9
YR,F,Y23,BE,1973,53.8
YR,F,Y23,PT,1973,52.0
YR,F,Y24,BE,1973,52.8
YR,F,Y24,PT,1973,51.0
YR,F,Y25,BE,1973,51.8
YR,F,Y25,PT,1973,50.0
YR,F,Y26,BE,1973,50.9
YR,F,Y26,PT,1973,49.1
YR,F,Y27,BE,1973,49.9
YR,F,Y27,PT,1973,48.1
YR,F,Y28,BE,1973,48.9
YR,F,Y28,PT,1973,47.1
YR,F,Y29,BE,1973,47.9
YR,F,Y29,PT,1973,46.2
YR,F,Y3,BE,1973,73.3
YR,F,Y3,PT,1973,71.1
YR,F,Y30,BE,1973,47.0
YR,F,Y30,PT,1973,45.2
YR,F,Y31,BE,1973,46.0
YR,F,Y31,PT,1973,44.3
YR,F,Y32,BE,1973,45.1
YR,F,Y32,PT,1973,43.3
YR,F,Y33,BE,1973,44.1
YR,F,Y33,PT,1973,42.4
YR,F,Y34,BE,1973,43.1
YR,F,Y34,PT,1973,41.4
YR,F,Y35,BE,1973,42.2
YR,F,Y35,PT,1973,40.5
YR,F,Y36,BE,1973,41.2
YR,F,Y36,PT,1973,39.5
YR,F,Y37,BE,1973,40.2
YR,F,Y37,PT,1973,38.6
YR,F,Y38,BE,1973,39.3
YR,F,Y38,PT,1973,37.6
YR,F,Y39,BE,1973,38.3
YR,F,Y39,PT,1973,36.7
YR,F,Y4,BE,1973,72.3
YR,F,Y4,PT,1973,70.3
YR,F,Y40,BE,1973,37.4
YR,F,Y40,PT,1973,35.8
YR,F,Y41,BE,1973,36.4
YR,F,Y41,PT,1973,34.8
YR,F,Y42,BE,1973,35.5
YR,F,Y42,PT,1973,33.9
YR,F,Y43,BE,1973,34.6
YR,F,Y43,PT,1973,33.0
YR,F,Y44,BE,1973,33.6
YR,F,Y44,PT,1973,32.1
YR,F,Y45,BE,1973,32.7
YR,F,Y45,PT,1973,31.2
YR,F,Y46,BE,1973,31.8
YR,F,Y46,PT,1973,30.2
YR,F,Y47,BE,1973,30.9
YR,F,Y47,PT,1973,29.3
YR,F,Y48,BE,1973,30.0
YR,F,Y48,PT,1973,28.4
YR,F,Y49,BE,1973,29.1
YR,F,Y49,PT,1973,27.5
YR,F,Y5,BE,1973,71.3
YR,F,Y5,PT,1973,69.4
YR,F,Y50,BE,1973,28.2
YR,F,Y50,PT,1973,26.7
YR,F,Y51,BE,1973,27.3
YR,F,Y51,PT,1973,25.8
YR,F,Y52,BE,1973,26.5
YR,F,Y52,PT,1973,24.9
YR,F,Y53,BE,1973,25.6
YR,F,Y53,PT,1973,24.0
YR,F,Y54,BE,1973,24.7
YR,F,Y54,PT,1973,23.1
YR,F,Y55,BE,1973,23.9
YR,F,Y55,PT,1973,22.3
YR,F,Y56,BE,1973,23.0
YR,F,Y56,PT,1973,21.4
YR,F,Y57,BE,1973,22.2
YR,F,Y57,PT,1973,20.6
YR,F,Y58,BE,1973,21.3
YR,F,Y58,PT,1973,19.7
YR,F,Y59,BE,1973,20.5
YR,F,Y59,PT,1973,18.9
YR,F,Y6,BE,1973,70.4
YR,F,Y6,PT,1973,68.4
YR,F,Y60,BE,1973,19.7
YR,F,Y60,PT,1973,18.1
YR,F,Y61,BE,1973,18.9
YR,F,Y61,PT,1973,17.3
YR,F,Y62,BE,1973,18.1
YR,F,Y62,PT,1973,16.5
YR,F,Y63,BE,1973,17.3
YR,F,Y63,PT,1973,15.6
YR,F,Y64,BE,1973,16.5
YR,F,Y64,PT,1973,14.8
YR,F,Y65,BE,1973,15.7
YR,F,Y65,PT,1973,14.1
YR,F,Y66,BE,1973,15.0
YR,F,Y66,PT,1973,13.4
YR,F,Y67,BE,1973,14.2
YR,F,Y67,PT,1973,12.6
YR,F,Y68,BE,1973,13.5
YR,F,Y68,PT,1973,11.9
YR,F,Y69,BE,1973,12.8
YR,F,Y69,PT,1973,11.1
YR,F,Y7,BE,1973,69.4
YR,F,Y7,PT,1973,67.5
YR,F,Y70,BE,1973,12.1
YR,F,Y70,PT,1973,10.4
YR,F,Y71,BE,1973,11.5
YR,F,Y71,PT,1973,9.8
YR,F,Y72,BE,1973,10.8
YR,F,Y72,PT,1973,9.1
YR,F,Y73,BE,1973,10.2
YR,F,Y73,PT,1973,8.5
YR,F,Y74,BE,1973,9.6
YR,F,Y74,PT,1973,7.8
YR,F,Y75,BE,1973,9.0
YR,F,Y75,PT,1973,7.4
YR,F,Y76,BE,1973,8.5
YR,F,Y76,PT,1973,6.9
YR,F,Y77,BE,1973,8.0
YR,F,Y77,PT,1973,6.4
YR,F,Y78,BE,1973,7.5
YR,F,Y78,PT,1973,5.9
YR,F,Y79,BE,1973,7.0
YR,F,Y79,PT,1973,5.4
YR,F,Y8,BE,1973,68.4
YR,F,Y8,PT,1973,66.5
YR,F,Y80,BE,1973,6.6
YR,F,Y80,PT,1973,5.1
YR,F,Y81,BE,1973,6.2
YR,F,Y81,PT,1973,4.7
YR,F,Y82,BE,1973,5.8
YR,F,Y82,PT,1973,4.4
YR,F,Y83,BE,1973,5.4
YR,F,Y83,PT,1973,4.0
YR,F,Y84,BE,1973,5.1
YR,F,Y84,PT,1973,3.6
YR,F,Y9,BE,1973,67.4
YR,F,Y9,PT,1973,65.6
YR,F,Y_GE85,BE,1973,4.8
YR,F,Y_GE85,PT,1973,3.7
YR,F,Y_LT1,BE,1973,75.0
YR,F,Y_LT1,PT,1973,70.6
YR,M,Y1,BE,1973,68.8
YR,M,Y1,PT,1973,66.8
YR,M,Y10,BE,1973,60.1
YR,M,Y10,PT,1973,58.8
YR,M,Y11,BE,1973,59.2
YR,M,Y11,PT,1973,57.9
YR,M,Y12,BE,1973,58.2
YR,M,Y12,PT,1973,56.9
YR,M,Y13,BE,1973,57.2
YR,M,Y13,PT,1973,56.0
YR,M,Y14,BE,1973,56.2
YR,M,Y14,PT,1973,55.0
YR,M,Y15,BE,1973,55.3
YR,M,Y15,PT,1973,54.1
YR,M,Y16,BE,1973,54.3
YR,M,Y16,PT,1973,53.1
YR,M,Y17,BE,1973,53.4
YR,M,Y17,PT,1973,52.2
YR,M,Y18,BE,1973,52.4
YR,M,Y18,PT,1973,51.3
YR,M,Y19,BE,1973,51.5
YR,M,Y19,PT,1973,50.3
YR,M,Y2,BE,1973,67.8
YR,M,Y2,PT,1973,66.1
YR,M,Y20,BE,1973,50.6
YR,M,Y20,PT,1973,49.4
YR,M,Y21,BE,1973,49.7
YR,M,Y21,PT,1973,48.5
YR,M,Y22,BE,1973,48.7
YR,M,Y22,PT,1973,47.6
YR,M,Y23,BE,1973,47.8
YR,M,Y23,PT,1973,46.6
YR,M,Y24,BE,1973,46.9
YR,M,Y24,PT,1973,45.7
YR,M,Y25,BE,1973,46.0
YR,M,Y25,PT,1973,44.8
YR,M,Y26,BE,1973,45.0
YR,M,Y26,PT,1973,43.9
YR,M,Y27,BE,1973,44.1
YR,M,Y27,PT,1973,42.9
YR,M,Y28,BE,1973,43.1
YR,M,Y28,PT,1973,42.0
YR,M,Y29,BE,1973,42.2
YR,M,Y29,PT,1973,41.1
YR,M,Y3,BE,1973,66.9
YR,M,Y3,PT,1973,65.3
YR,M,Y30,BE,1973,41.3
YR,M,Y30,PT,1973,40.2
YR,M,Y31,BE,1973,40.3
YR,M,Y31,PT,1973,39.3
YR,M,Y32,BE,1973,39.4
YR,M,Y32,PT,1973,38.4
YR,M,Y33,BE,1973,38.4
YR,M,Y33,PT,1973,37.5
YR,M,Y34,BE,1973,37.5
YR,M,Y34,PT,1973,36.6
YR,M,Y35,BE,1973,36.6
YR,M,Y35,PT,1973,35.7
YR,M,Y36,BE,1973,35.6
YR,M,Y36,PT,1973,34.7
YR,M,Y37,BE,1973,34.7
YR,M,Y37,PT,1973,33.9
YR,M,Y38,BE,1973,33.8
YR,M,Y38,PT,1973,32.9
YR,M,Y39,BE,1973,32.8
YR,M,Y39,PT,1973,32.0
YR,M,Y4,BE,1973,66.0
YR,M,Y4,PT,1973,64.5
YR,M,Y40,BE,1973,31.9
YR,M,Y40,PT,1973,31.2
YR,M,Y41,BE,1973,31.0
YR,M,Y41,PT,1973,30.3
YR,M,Y42,BE,1973,30.1
YR,M,Y42,PT,1973,29.4
YR,M,Y43,BE,1973,29.2
YR,M,Y43,PT,1973,28.6
YR,M,Y44,BE,1973,28.3
YR,M,Y44,PT,1973,27.7
YR,M,Y45,BE,1973,27.4
YR,M,Y45,PT,1973,26.9
YR,M,Y46,BE,1973,26.5
YR,M,Y46,PT,1973,26.0
YR,M,Y47,BE,1973,25.7
YR,M,Y47,PT,1973,25.2
YR,M,Y48,BE,1973,24.8
YR,M,Y48,PT,1973,24.4
YR,M,Y49,BE,1973,24.0
YR,M,Y49,PT,1973,23.5
YR,M,Y5,BE,1973,65.0
YR,M,Y5,PT,1973,63.6
YR,M,Y50,BE,1973,23.1
YR,M,Y50,PT,1973,22.8
YR,M,Y51,BE,1973,22.3
YR,M,Y51,PT,1973,22.0
YR,M,Y52,BE,1973,21.5
YR,M,Y52,PT,1973,21.2
YR,M,Y53,BE,1973,20.7
YR,M,Y53,PT,1973,20.4
YR,M,Y54,BE,1973,19.9
YR,M,Y54,PT,1973,19.6
YR,M,Y55,BE,1973,19.1
YR,M,Y55,PT,1973,18.8
YR,M,Y56,BE,1973,18.4
YR,M,Y56,PT,1973,18.0
YR,M,Y57,BE,1973,17.6
YR,M,Y57,PT,1973,17.3
YR,M,Y58,BE,1973,16.9
YR,M,Y58,PT,1973,16.6
YR,M,Y59,BE,1973,16.2
YR,M,Y59,PT,1973,15.9
YR,M,Y6,BE,1973,64.0
YR,M,Y6,PT,1973,62.6
YR,M,Y60,BE,1973,15.5
YR,M,Y60,PT,1973,15.2
YR,M,Y61,BE,1973,14.8
YR,M,Y61,PT,1973,14.5
YR,M,Y62,BE,1973,14.1
YR,M,Y62,PT,1973,13.8
YR,M,Y63,BE,1973,13.5
YR,M,Y63,PT,1973,13.1
YR,M,Y64,BE,1973,12.8
YR,M,Y64,PT,1973,12.4
YR,M,Y65,BE,1973,12.2
YR,M,Y65,PT,1973,11.8
YR,M,Y66,BE,1973,11.7
YR,M,Y66,PT,1973,11.2
YR,M,Y67,BE,1973,11.1
YR,M,Y67,PT,1973,10.6
YR,M,Y68,BE,1973,10.6
YR,M,Y68,PT,1973,10.0
YR,M,Y69,BE,1973,10.1
YR,M,Y69,PT,1973,9.4
YR,M,Y7,BE,1973,63.1
YR,M,Y7,PT,1973,61.7
YR,M,Y70,BE,1973,9.6
YR,M,Y70,PT,1973,8.9
YR,M,Y71,BE,1973,9.1
YR,M,Y71,PT,1973,8.4
YR,M,Y72,BE,1973,8.7
YR,M,Y72,PT,1973,7.9
YR,M,Y73,BE,1973,8.2
YR,M,Y73,PT,1973,7.4
YR,M,Y74,BE,1973,7.8
YR,M,Y74,PT,1973,6.8
YR,M,Y75,BE,1973,7.4
YR,M,Y75,PT,1973,6.6
YR,M,Y76,BE,1973,7.0
YR,M,Y76,PT,1973,6.2
YR,M,Y77,BE,1973,6.6
YR,M,Y77,PT,1973,5.9
YR,M,Y78,BE,1973,6.2
YR,M,Y78,PT,1973,5.5
YR,M,Y79,BE,1973,5.8
YR,M,Y79,PT,1973,5.1
YR,M,Y8,BE,1973,62.1
YR,M,Y8,PT,1973,60.7
YR,M,Y80,BE,1973,5.5
YR,M,Y80,PT,1973,4.9
YR,M,Y81,BE,1973,5.2
YR,M,Y81,PT,1973,4.7
YR,M,Y82,BE,1973,4.9
YR,M,Y82,PT,1973,4.5
YR,M,Y83,BE,1973,4.6
YR,M,Y83,PT,1973,4.4
YR,M,Y84,BE,1973,4.3
YR,M,Y84,PT,1973,4.2
YR,M,Y9,BE,1973,61.1
YR,M,Y9,PT,1973,59.8
YR,M,Y_GE85,BE,1973,4.1
YR,M,Y_GE85,PT,1973,4.4
YR,M,Y_LT1,BE,1973,68.4
YR,M,Y_LT1,PT,1973,64.4
YR,T,Y1,BE,1973,71.9
YR,T,Y1,PT,1973,69.8
YR,T,Y10,BE,1973,63.3
YR,T,Y10,PT,1973,61.8
YR,T,Y11,BE,1973,62.3
YR,T,Y11,PT,1973,60.9
YR,T,Y12,BE,1973,61.3
YR,T,Y12,PT,1973,59.9
YR,T,Y13,BE,1973,60.3
YR,T,Y13,PT,1973,58.9
YR,T,Y14,BE,1973,59.4
YR,T,Y14,PT,1973,58.0
YR,T,Y15,BE,1973,58.4
YR,T,Y15,PT,1973,57.0
YR,T,Y16,BE,1973,57.4
YR,T,Y16,PT,1973,56.1
YR,T,Y17,BE,1973,56.4
YR,T,Y17,PT,1973,55.1
YR,T,Y18,BE,1973,55.5
YR,T,Y18,PT,1973,54.1
YR,T,Y19,BE,1973,54.5
YR,T,Y19,PT,1973,53.2
YR,T,Y2,BE,1973,71.0
YR,T,Y2,PT,1973,69.2
YR,T,Y20,BE,1973,53.6
YR,T,Y20,PT,1973,52.3
YR,T,Y21,BE,1973,52.7
YR,T,Y21,PT,1973,51.3
YR,T,Y22,BE,1973,51.7
YR,T,Y22,PT,1973,50.4
YR,T,Y23,BE,1973,50.8
YR,T,Y23,PT,1973,49.4
YR,T,Y24,BE,1973,49.8
YR,T,Y24,PT,1973,48.5
YR,T,Y25,BE,1973,48.9
YR,T,Y25,PT,1973,47.5
YR,T,Y26,BE,1973,47.9
YR,T,Y26,PT,1973,46.6
YR,T,Y27,BE,1973,47.0
YR,T,Y27,PT,1973,45.6
YR,T,Y28,BE,1973,46.0
YR,T,Y28,PT,1973,44.7
YR,T,Y29,BE,1973,45.1
YR,T,Y29,PT,1973,43.8
YR,T,Y3,BE,1973,70.1
YR,T,Y3,PT,1973,68.3
YR,T,Y30,BE,1973,44.1
YR,T,Y30,PT,1973,42.8
YR,T,Y31,BE,1973,43.2
YR,T,Y31,PT,1973,41.9
YR,T,Y32,BE,1973,42.2
YR,T,Y32,PT,1973,41.0
YR,T,Y33,BE,1973,41.3
YR,T,Y33,PT,1973,40.0
YR,T,Y34,BE,1973,40.3
YR,T,Y34,PT,1973,39.1
YR,T,Y35,BE,1973,39.4
YR,T,Y35,PT,1973,38.2
YR,T,Y36,BE,1973,38.4
YR,T,Y36,PT,1973,37.2
YR,T,Y37,BE,1973,37.5
YR,T,Y37,PT,1973,36.3
YR,T,Y38,BE,1973,36.5
YR,T,Y38,PT,1973,35.4
YR,T,Y39,BE,1973,35.6
YR,T,Y39,PT,1973,34.5
YR,T,Y4,BE,1973,69.1
YR,T,Y4,PT,1973,67.5
YR,T,Y40,BE,1973,34.7
YR,T,Y40,PT,1973,33.6
YR,T,Y41,BE,1973,33.7
YR,T,Y41,PT,1973,32.7
YR,T,Y42,BE,1973,32.8
YR,T,Y42,PT,1973,31.8
YR,T,Y43,BE,1973,31.9
YR,T,Y43,PT,1973,30.9
YR,T,Y44,BE,1973,31.0
YR,T,Y44,PT,1973,30.0
YR,T,Y45,BE,1973,30.1
YR,T,Y45,PT,1973,29.1
YR,T,Y46,BE,1973,29.2
YR,T,Y46,PT,1973,28.3
YR,T,Y47,BE,1973,28.3
YR,T,Y47,PT,1973,27.4
YR,T,Y48,BE,1973,27.4
YR,T,Y48,PT,1973,26.5
YR,T,Y49,BE,1973,26.6
YR,T,Y49,PT,1973,25.7
YR,T,Y5,BE,1973,68.1
YR,T,Y5,PT,1973,66.6
YR,T,Y50,BE,1973,25.7
YR,T,Y50,PT,1973,24.8
YR,T,Y51,BE,1973,24.8
YR,T,Y51,PT,1973,24.0
YR,T,Y52,BE,1973,24.0
YR,T,Y52,PT,1973,23.2
YR,T,Y53,BE,1973,23.2
YR,T,Y53,PT,1973,22.3
YR,T,Y54,BE,1973,22.4
YR,T,Y54,PT,1973,21.5
YR,T,Y55,BE,1973,21.6
YR,T,Y55,PT,1973,20.7
YR,T,Y56,BE,1973,20.7
YR,T,Y56,PT,1973,19.9
YR,T,Y57,BE,1973,20.0
YR,T,Y57,PT,1973,19.1
YR,T,Y58,BE,1973,19.2
YR,T,Y58,PT,1973,18.3
YR,T,Y59,BE,1973,18.4
YR,T,Y59,PT,1973,17.5
YR,T,Y6,BE,1973,67.2
YR,T,Y6,PT,1973,65.6
YR,T,Y60,BE,1973,17.7
YR,T,Y60,PT,1973,16.8
YR,T,Y61,BE,1973,16.9
YR,T,Y61,PT,1973,16.0
YR,T,Y62,BE,1973,16.2
YR,T,Y62,PT,1973,15.3
YR,T,Y63,BE,1973,15.5
YR,T,Y63,PT,1973,14.5
YR,T,Y64,BE,1973,14.8
YR,T,Y64,PT,1973,13.8
YR,T,Y65,BE,1973,14.1
YR,T,Y65,PT,1973,13.1
YR,T,Y66,BE,1973,13.5
YR,T,Y66,PT,1973,12.4
YR,T,Y67,BE,1973,12.8
YR,T,Y67,PT,1973,11.8
YR,T,Y68,BE,1973,12.2
YR,T,Y68,PT,1973,11.1
YR,T,Y69,BE,1973,11.6
YR,T,Y69,PT,1973,10.4
YR,T,Y7,BE,1973,66.2
YR,T,Y7,PT,1973,64.7
YR,T,Y70,BE,1973,11.0
YR,T,Y70,PT,1973,9.8
YR,T,Y71,BE,1973,10.5
YR,T,Y71,PT,1973,9.2
YR,T,Y72,BE,1973,9.9
YR,T,Y72,PT,1973,8.6
YR,T,Y73,BE,1973,9.4
YR,T,Y73,PT,1973,8.0
YR,T,Y74,BE,1973,8.8
YR,T,Y74,PT,1973,7.4
YR,T,Y75,BE,1973,8.3
YR,T,Y75,PT,1973,7.1
YR,T,Y76,BE,1973,7.9
YR,T,Y76,PT,1973,6.6
YR,T,Y77,BE,1973,7.4
YR,T,Y77,PT,1973,6.2
YR,T,Y78,BE,1973,7.0
YR,T,Y78,PT,1973,5.7
YR,T,Y79,BE,1973,6.5
YR,T,Y79,PT,1973,5.3
YR,T,Y8,BE,1973,65.2
YR,T,Y8,PT,1973,63.7
YR,T,Y80,BE,1973,6.1
YR,T,Y80,PT,1973,5.0
YR,T,Y81,BE,1973,5.8
YR,T,Y81,PT,1973,4.7
YR,T,Y82,BE,1973,5.4
YR,T,Y82,PT,1973,4.4
YR,T,Y83,BE,1973,5.1
YR,T,Y83,PT,1973,4.2
YR,T,Y84,BE,1973,4.8
YR,T,Y84,PT,1973,3.8
YR,T,Y9,BE,1973,64.2
YR,T,Y9,PT,1973,62.8
YR,T,Y_GE85,BE,1973,4.5
YR,T,Y_GE85,PT,1973,3.9
YR,T,Y_LT1,BE,1973,71.7
YR,T,Y_LT1,PT,1973,67.6
YR,F,Y1,BE,1972,75.0
YR,F,Y1,PT,1972,73.2
YR,F,Y10,BE,1972,66.4
YR,F,Y10,PT,1972,65.1
YR,F,Y11,BE,1972,65.4
YR,F,Y11,PT,1972,64.1
YR,F,Y12,BE,1972,64.4
YR,F,Y12,PT,1972,63.2
YR,F,Y13,BE,1972,63.4
YR,F,Y13,PT,1972,62.2
YR,F,Y14,BE,1972,62.4
YR,F,Y14,PT,1972,61.2
YR,F,Y15,BE,1972,61.4
YR,F,Y15,PT,1972,60.2
YR,F,Y16,BE,1972,60.5
YR,F,Y16,PT,1972,59.3
YR,F,Y17,BE,1972,59.5
YR,F,Y17,PT,1972,58.3
YR,F,Y18,BE,1972,58.5
YR,F,Y18,PT,1972,57.3
YR,F,Y19,BE,1972,57.6
YR,F,Y19,PT,1972,56.3
YR,F,Y2,BE,1972,74.1
YR,F,Y2,PT,1972,72.6
YR,F,Y20,BE,1972,56.6
YR,F,Y20,PT,1972,55.4
YR,F,Y21,BE,1972,55.6
YR,F,Y21,PT,1972,54.4
YR,F,Y22,BE,1972,54.7
YR,F,Y22,PT,1972,53.4
YR,F,Y23,BE,1972,53.7
YR,F,Y23,PT,1972,52.5
YR,F,Y24,BE,1972,52.7
YR,F,Y24,PT,1972,51.5
YR,F,Y25,BE,1972,51.8
YR,F,Y25,PT,1972,50.5
YR,F,Y26,BE,1972,50.8
YR,F,Y26,PT,1972,49.6
YR,F,Y27,BE,1972,49.8
YR,F,Y27,PT,1972,48.6
YR,F,Y28,BE,1972,48.9
YR,F,Y28,PT,1972,47.7
YR,F,Y29,BE,1972,47.9
YR,F,Y29,PT,1972,46.7
YR,F,Y3,BE,1972,73.2
YR,F,Y3,PT,1972,71.7
